feature1,feature2,class
-7.382425775387300160e-01,-6.127182696499136050e-01,1.000000000000000000e+00
3.038203639919931476e+00,2.955464466395614220e+00,2.000000000000000000e+00
2.404571763945251739e+00,3.913416065619283124e+00,2.000000000000000000e+00
-2.995567652410589865e+00,-9.678242433828780911e-01,1.000000000000000000e+00
-5.499503275097290533e-01,-4.534683534350473777e-01,1.000000000000000000e+00
2.088688371894379170e+00,2.197693213302295945e+00,2.000000000000000000e+00
-1.166589999553736545e+00,-5.604488559032775319e-01,1.000000000000000000e+00
1.615293220699317855e-01,1.156092325726388453e-01,1.000000000000000000e+00
8.969335289850568493e-01,1.468702217934523491e+00,1.000000000000000000e+00
-1.023642680616939415e+00,-5.346866150291801345e-01,1.000000000000000000e+00
-4.370369716844899610e-01,2.902057548149798993e-01,1.000000000000000000e+00
-9.095465783908526780e-02,-2.557577788640347016e+00,1.000000000000000000e+00
1.466381134940876407e+00,2.736629849908997159e+00,2.000000000000000000e+00
3.495542250099599180e+00,2.684500124475253990e+00,2.000000000000000000e+00
2.729782035542912766e+00,1.831564536003299049e+00,2.000000000000000000e+00
-1.583197154054707179e+00,-1.420575155997738426e+00,1.000000000000000000e+00
1.189497846248770418e+00,1.685508224199949723e+00,2.000000000000000000e+00
3.757512192272960405e-01,1.149004717577043477e+00,2.000000000000000000e+00
2.458733942590188626e+00,2.613416060173534561e+00,2.000000000000000000e+00
2.215418751437001177e+00,5.790175544853941592e-01,2.000000000000000000e+00
2.397185366851132926e+00,1.979896357492598291e+00,2.000000000000000000e+00
-3.894533728115412430e-01,1.221654105252225619e+00,2.000000000000000000e+00
8.873227904227183327e-01,-4.044755785405063087e-01,2.000000000000000000e+00
2.775786471565657720e+00,2.940972042047896196e+00,2.000000000000000000e+00
1.597809138849937138e+00,2.131826086549622801e+00,2.000000000000000000e+00
-2.108648046495491535e+00,-1.945724157915514674e+00,1.000000000000000000e+00
2.929409085898018628e+00,3.023672071534898365e+00,2.000000000000000000e+00
1.803871073839428574e+00,3.175063282428117084e+00,2.000000000000000000e+00
4.771683282956163397e-01,-2.531314460288780835e-03,1.000000000000000000e+00
1.393529929216329011e+00,-1.170719658117322259e+00,1.000000000000000000e+00
-9.532733887484967639e-01,-6.803460174895253898e-01,1.000000000000000000e+00
-1.947893262336681808e-01,8.691190829619803715e-01,2.000000000000000000e+00
7.681941821880859944e-01,6.971189446282881341e-02,1.000000000000000000e+00
7.408245525015438870e-01,-4.007963069292187486e-01,1.000000000000000000e+00
5.035630648737052795e+00,2.450358451115782543e+00,2.000000000000000000e+00
-6.040161048127784538e-01,2.318036905098775691e+00,1.000000000000000000e+00
-9.472450493176879371e-01,8.199540223196912780e-01,1.000000000000000000e+00
8.567718636183636605e-01,5.052371565671474052e-01,2.000000000000000000e+00
5.087865648062743773e-01,9.597539778903734220e-01,2.000000000000000000e+00
2.581283150840980589e+00,1.306291100554362039e+00,2.000000000000000000e+00
8.965089480590928694e-01,2.348207358771206898e+00,2.000000000000000000e+00
-3.398727863292256846e-01,-7.684637883297364969e-01,1.000000000000000000e+00
7.944332825550315391e-01,2.169657624152040665e+00,1.000000000000000000e+00
7.339797550749898036e-01,1.497610035420188668e+00,1.000000000000000000e+00
7.976290554210923034e-01,2.786483183140406883e+00,1.000000000000000000e+00
-1.227551619048100395e+00,-3.547312915764146091e+00,1.000000000000000000e+00
3.847826902832143681e+00,3.440177462744318237e+00,2.000000000000000000e+00
9.656093202551306875e-01,-1.146756621359324546e+00,1.000000000000000000e+00
1.078296032517108483e+00,7.503752344806136065e-02,2.000000000000000000e+00
-2.787512825104698777e-02,1.855131724101950486e-01,2.000000000000000000e+00
-3.779606885244318204e-01,8.463431113578898657e-01,1.000000000000000000e+00
3.815085709740522635e+00,3.188845009974938804e+00,2.000000000000000000e+00
5.011567625520855218e-01,-1.240232171534904504e+00,1.000000000000000000e+00
2.541737413343230223e+00,1.947552858673396781e+00,2.000000000000000000e+00
3.828128925097275648e+00,2.828937075567463655e+00,2.000000000000000000e+00
-6.785763932136893439e-01,-3.930861832107698239e-01,1.000000000000000000e+00
-2.126976731639556917e+00,-2.699889608622435322e+00,1.000000000000000000e+00
-1.043925626366949411e+00,-1.400910241362370856e+00,1.000000000000000000e+00
-1.007248489845483652e+00,2.640573693703027303e+00,1.000000000000000000e+00
4.322918084636868663e-01,1.453238020653597751e+00,2.000000000000000000e+00
-9.081496345627124711e-01,1.913376656476385440e+00,2.000000000000000000e+00
4.716614809500926597e+00,3.921706265209603970e+00,2.000000000000000000e+00
1.200296303956800426e+00,2.815009726641355847e+00,2.000000000000000000e+00
3.284683837062559064e+00,2.438624703047912678e+00,2.000000000000000000e+00
1.093573011451693944e+00,-1.559135080110557903e+00,1.000000000000000000e+00
9.083408512716816263e-01,8.997938046234605150e-03,1.000000000000000000e+00
4.301732861327794311e+00,3.448593597386578224e+00,2.000000000000000000e+00
6.709748872971934563e-01,1.641756755617761243e+00,1.000000000000000000e+00
-7.115347730415920724e-01,2.072580215223554845e+00,1.000000000000000000e+00
2.404517903300638970e+00,2.986173732005378056e+00,2.000000000000000000e+00
1.414431565106679001e+00,-4.641635347563328323e-02,1.000000000000000000e+00
3.645298112400801926e+00,2.174513800676122433e+00,2.000000000000000000e+00
1.332559143071591512e+00,2.055533185837502330e+00,2.000000000000000000e+00
5.152295642924146435e+00,3.553266362099113174e+00,2.000000000000000000e+00
7.990317739318162360e-01,1.221343497533465383e+00,2.000000000000000000e+00
7.738358166674010885e-01,-7.629382860697930813e-01,1.000000000000000000e+00
4.983536966557325698e+00,4.157509287336166537e+00,2.000000000000000000e+00
-9.798345275330337945e-01,-1.065246255781727047e+00,1.000000000000000000e+00
3.713222732732782916e+00,2.198445544334942436e+00,2.000000000000000000e+00
2.076289774293620827e+00,2.366731327210231051e+00,2.000000000000000000e+00
3.405971469242914940e-01,4.962094059188487671e-01,1.000000000000000000e+00
2.392076494874604720e+00,2.468167196428469268e+00,2.000000000000000000e+00
1.893573375847705353e+00,1.857954474392833344e+00,2.000000000000000000e+00
5.649603715758962919e-01,8.183187808561553922e-01,1.000000000000000000e+00
-2.413927727824679292e-01,-2.484707078567546024e+00,1.000000000000000000e+00
-1.034167405771643011e+00,5.322621026670592004e-01,1.000000000000000000e+00
-1.225110525371070347e+00,9.340876272090431476e-01,1.000000000000000000e+00
1.724403645118602224e+00,-4.088377448145413817e-02,1.000000000000000000e+00
2.849327543670392426e+00,2.964786020193320493e+00,2.000000000000000000e+00
-7.468190253713556936e-01,8.606477068091190619e-01,1.000000000000000000e+00
-7.036690319169922603e-01,4.118172392082739997e+00,1.000000000000000000e+00
7.074485822855272055e-01,1.405421098648073741e+00,2.000000000000000000e+00
3.837979075206919610e+00,2.245909027086442133e+00,2.000000000000000000e+00
6.316957194592397462e-01,1.153657913064127127e+00,1.000000000000000000e+00
-1.649130086203256240e-01,5.142950983868227688e+00,1.000000000000000000e+00
2.601317215970927244e+00,1.863329064241213917e+00,2.000000000000000000e+00
-1.224041359242741933e+00,6.616134814465092218e-01,1.000000000000000000e+00
-3.905097166139230858e-01,1.899513304189687668e+00,2.000000000000000000e+00
1.449002369261422896e+00,1.619664649019068703e+00,2.000000000000000000e+00
2.601714215548382558e+00,1.815421048955792260e+00,2.000000000000000000e+00
-1.182198846597015907e+00,1.918595210809244556e+00,1.000000000000000000e+00
2.233231583840743273e+00,1.219601339728028755e+00,2.000000000000000000e+00
9.890427549531397577e-01,1.212764342939299134e+00,2.000000000000000000e+00
3.643494937985487514e-01,-3.480107247606138987e-01,1.000000000000000000e+00
-8.536153524428665706e-01,1.939831123634564003e+00,1.000000000000000000e+00
4.521772273427624445e-01,5.154847095282777403e-01,2.000000000000000000e+00
3.723035506995965305e-01,-1.410529511631103627e+00,1.000000000000000000e+00
9.376181053714724989e-01,-5.174815361015296933e-01,1.000000000000000000e+00
8.603229794296853861e-01,1.658565250816291359e+00,2.000000000000000000e+00
4.643279779373960636e+00,3.233699480653887015e+00,2.000000000000000000e+00
1.126468864304715822e+00,1.812534684414829345e+00,2.000000000000000000e+00
-6.070545932658922839e-01,-3.007865847989136920e+00,1.000000000000000000e+00
5.183326711971176781e-01,9.815901295619211542e-01,2.000000000000000000e+00
4.676706225820039253e-01,-1.527365649577712592e+00,1.000000000000000000e+00
6.272606287194948393e-01,2.187097941299974480e+00,2.000000000000000000e+00
2.658933084418293458e+00,3.030024028091741428e+00,2.000000000000000000e+00
1.823585863836334475e+00,2.469220816656847006e+00,2.000000000000000000e+00
1.257495546397977559e+00,1.617346238854600715e+00,2.000000000000000000e+00
1.317984596243518602e+00,-1.127511335981419283e+00,1.000000000000000000e+00
-2.095260496197516586e-01,1.624468349370426168e+00,1.000000000000000000e+00
-5.672201849643649929e-01,-8.091127060116007907e-01,1.000000000000000000e+00
7.722528615056956092e-01,7.232311799832784605e-01,2.000000000000000000e+00
1.239765838322546054e+00,-7.998503404692667296e-01,1.000000000000000000e+00
2.910896431411753582e+00,3.652282483908757094e+00,2.000000000000000000e+00
2.359619160976698105e+00,2.282849592178124887e+00,2.000000000000000000e+00
2.687242973796403867e+00,2.706280201868236368e+00,2.000000000000000000e+00
-6.525144518957514128e-01,4.253014139739006438e+00,1.000000000000000000e+00
3.120359597760025139e-03,1.618480049172901447e+00,2.000000000000000000e+00
-2.098643612185405963e-03,2.161177787431038055e+00,1.000000000000000000e+00
3.382486520497427041e+00,3.052313377402578354e+00,2.000000000000000000e+00
1.314385661950022710e+00,1.910725557075573677e+00,2.000000000000000000e+00
-2.147107436640065536e-01,5.531246734552481836e-01,2.000000000000000000e+00
1.208595581519738893e+00,-1.848172221052863939e-01,2.000000000000000000e+00
-1.475116859229635091e+00,-1.199509133215311385e+00,1.000000000000000000e+00
1.577645475867800684e+00,2.819139119858864895e+00,2.000000000000000000e+00
2.230449759825327671e+00,1.955837015865564465e+00,2.000000000000000000e+00
1.080642653711992862e+00,4.108253156949831508e-01,1.000000000000000000e+00
2.330542427343972101e+00,1.986778539922728015e+00,2.000000000000000000e+00
-4.167589785458591933e-02,5.460976727372541806e-01,2.000000000000000000e+00
3.928881473292258342e+00,3.176123120201514549e+00,2.000000000000000000e+00
-1.431718635360086367e+00,-2.001080723358037883e+00,1.000000000000000000e+00
2.767486058764180523e+00,2.275276578599530808e+00,2.000000000000000000e+00
3.902749669929181930e-01,-1.444896251693663869e+00,1.000000000000000000e+00
-1.184082929225082959e+00,-7.080551181243681658e-01,1.000000000000000000e+00
-4.144534625306220410e-01,-1.514004644341439221e+00,1.000000000000000000e+00
2.455391893994460784e+00,2.286478187335273304e+00,2.000000000000000000e+00
9.326682125702062676e-01,-1.446903678870772314e-01,1.000000000000000000e+00
-8.124136763815892337e-01,-3.798484434157147760e-01,2.000000000000000000e+00
1.568216389899882435e+00,9.532452429380910974e-01,2.000000000000000000e+00
-1.161012720932552034e+00,-2.575995749139974755e+00,1.000000000000000000e+00
1.332277437358268646e+00,2.277835806346450553e+00,2.000000000000000000e+00
-7.707162970893091103e-01,-1.503424736588378385e+00,1.000000000000000000e+00
-3.737963695160804733e-01,-7.732304598588431999e-01,1.000000000000000000e+00
3.391719752485389705e+00,2.210587085138457919e+00,2.000000000000000000e+00
1.733130640547935641e+00,4.569000944547914056e-01,2.000000000000000000e+00
9.566589559334761628e-01,1.935160407676111527e+00,2.000000000000000000e+00
7.114058108438439554e+00,4.595285375796434479e+00,2.000000000000000000e+00
-1.314375319271036957e-01,-3.253795446495190147e-01,1.000000000000000000e+00
-9.324982441374145281e-02,7.511128465977797708e-01,1.000000000000000000e+00
6.250628061002226621e-02,-6.773179108513797120e-01,1.000000000000000000e+00
4.443633981051224424e+00,3.874305243095237827e+00,2.000000000000000000e+00
7.462169795223787538e-01,-8.109538895541393844e-01,1.000000000000000000e+00
-3.897088093216837402e-03,1.195336199354846696e-01,1.000000000000000000e+00
6.744956445644173515e-01,-8.130246219718626488e-01,1.000000000000000000e+00
1.007033873140472435e+00,2.520183169231761333e+00,2.000000000000000000e+00
9.717860486858488356e-01,3.452810409982642326e-01,1.000000000000000000e+00
6.706583401789190102e-01,1.477201031857737767e+00,2.000000000000000000e+00
-8.003357777381977511e-01,3.242466752459957746e+00,1.000000000000000000e+00
-2.100825069644067788e-01,1.213558745132293115e+00,2.000000000000000000e+00
-3.385792011414983094e-01,1.356530740289047410e+00,2.000000000000000000e+00
-6.703516952490405911e-01,1.836588916612951206e+00,1.000000000000000000e+00
-2.389761430275116894e-01,-9.369656874451637307e-02,2.000000000000000000e+00
-1.073700988001886403e+00,8.621218895537782201e-01,1.000000000000000000e+00
1.759497261481251629e+00,2.589400476920161509e+00,2.000000000000000000e+00
1.231399195697970850e+00,3.528640317380823177e+00,2.000000000000000000e+00
1.526108330075706343e+00,-2.359708322799393354e+00,1.000000000000000000e+00
1.833481120681232035e+00,3.450707761485142910e+00,2.000000000000000000e+00
-1.064914614536280668e+00,1.479667514969806863e-01,1.000000000000000000e+00
8.691255236004962192e-01,-3.419160391296953150e-01,1.000000000000000000e+00
3.555977228683536717e-01,5.714369013676010578e-01,1.000000000000000000e+00
7.706117051395222455e-03,-8.964505640231131833e-01,1.000000000000000000e+00
3.023630752135786359e+00,2.903450555974558256e+00,2.000000000000000000e+00
1.368303564283250395e+00,2.070361933117327524e+00,2.000000000000000000e+00
5.689616472153481430e-01,-3.115083179219327203e+00,1.000000000000000000e+00
1.445998345769126336e+00,1.885578338228674822e+00,2.000000000000000000e+00
-9.561248930627971321e-01,1.743420173464196310e+00,1.000000000000000000e+00
4.397549428160798968e+00,2.809053060217371112e+00,2.000000000000000000e+00
2.972175215874876208e+00,1.631134721844139213e+00,2.000000000000000000e+00
-1.616391167503956616e-01,1.986153977179402785e+00,1.000000000000000000e+00
6.361914388352714056e-01,-1.533666265900658576e+00,1.000000000000000000e+00
-1.268802150470894174e+00,-5.265701982060647657e-01,1.000000000000000000e+00
1.876938777720223106e+00,1.471072065543042040e+00,2.000000000000000000e+00
-2.278317801160628930e-01,-4.937055181380983759e-01,1.000000000000000000e+00
8.124761606846366835e-01,3.557826665383292952e-01,1.000000000000000000e+00
-8.917488664144050947e-01,7.960124038570524085e-01,1.000000000000000000e+00
-5.016798859448590164e-01,-1.512516484382068205e+00,1.000000000000000000e+00
-8.790904182813741308e-01,-4.042384142126259072e-01,1.000000000000000000e+00
-2.246272547191341395e+00,-2.753354045580750586e+00,1.000000000000000000e+00
-4.677444589695686217e-01,-1.308087164768887423e+00,1.000000000000000000e+00
2.849042433330361668e+00,1.950478264616283708e+00,2.000000000000000000e+00
-3.986621713575178583e-01,5.586401142426231647e-01,1.000000000000000000e+00
-9.669716623948593215e-01,-1.368563055798873940e+00,1.000000000000000000e+00
9.163483440700150029e-02,-3.487830673111061763e+00,1.000000000000000000e+00
1.781992402660493635e+00,1.847022972572378574e+00,2.000000000000000000e+00
5.401047168095558515e-01,-6.078077213690833425e-01,1.000000000000000000e+00
2.094839526586206535e+00,2.168663672104197637e+00,2.000000000000000000e+00
2.199445190941785366e+00,1.729190865245392894e+00,2.000000000000000000e+00
2.727239342019577517e+00,3.329183322018351987e+00,2.000000000000000000e+00
3.457912045157023884e-01,-1.801682975921115260e+00,1.000000000000000000e+00
4.598454426563872488e+00,4.378771204031006725e+00,2.000000000000000000e+00
3.388624462965490469e-01,1.102239923798072896e+00,2.000000000000000000e+00
2.660135535137623464e+00,1.277768446905418021e+00,2.000000000000000000e+00
4.959875618140361375e-01,9.656656258933338233e-01,2.000000000000000000e+00
1.332128170571005743e+00,1.866729398939526607e+00,2.000000000000000000e+00
-4.625446781897369353e-01,1.850471121101310290e-01,1.000000000000000000e+00
-6.215636321793566177e-01,1.130695954964557881e+00,1.000000000000000000e+00
-2.198976453580013590e+00,-4.057350690254583614e-01,1.000000000000000000e+00
2.880364125181437140e-01,-3.162666410065769540e+00,1.000000000000000000e+00
2.674667915624743264e-01,-1.439853940063936744e+00,1.000000000000000000e+00
4.256602782920082539e+00,2.898889487155742906e+00,2.000000000000000000e+00
2.153252212351985051e+00,1.448514212944411295e+00,2.000000000000000000e+00
-2.314582265983444465e-01,4.857520763017112442e-01,1.000000000000000000e+00
-1.626425518433369355e+00,-9.225388016703046645e-01,1.000000000000000000e+00
7.127278474596445701e-01,-4.976689477172912546e-01,1.000000000000000000e+00
-6.592015604978427312e-01,2.148611699818400833e+00,1.000000000000000000e+00
-1.182346954298733932e+00,1.354951111947211073e+00,1.000000000000000000e+00
3.974055775614052877e+00,2.744497775250342109e+00,2.000000000000000000e+00
2.026050914687790083e+00,7.936408231597702478e-01,1.000000000000000000e+00
8.526799754292686551e-01,1.560883533871660234e+00,1.000000000000000000e+00
1.190283986141622119e+00,2.691620903707887091e+00,2.000000000000000000e+00
1.543560824790822128e+00,-6.368339420888945862e-03,1.000000000000000000e+00
4.495362633500405991e+00,3.822649750723966733e+00,2.000000000000000000e+00
4.287624066299924319e-01,2.216573431865039578e-01,1.000000000000000000e+00
-1.263445149983004834e+00,-2.678264658403722187e+00,1.000000000000000000e+00
1.783560624487408708e+00,2.085332072613907517e+00,2.000000000000000000e+00
-1.151262250135937304e+00,-2.267175721443936975e+00,1.000000000000000000e+00
-1.319719518581156659e-01,1.334546652092471586e+00,1.000000000000000000e+00
1.162348267752892683e+00,-1.698223207142081748e+00,1.000000000000000000e+00
-4.505399271681298501e-01,1.000804746300581582e+00,2.000000000000000000e+00
5.991186843536674411e-01,1.696562421995708503e+00,1.000000000000000000e+00
-1.661474734363379779e+00,1.458311721872871114e-01,1.000000000000000000e+00
-1.173462649526904267e+00,9.604711971686776817e-01,1.000000000000000000e+00
1.156471895442178432e+00,-3.454897317856998828e+00,1.000000000000000000e+00
8.733579672360198831e-01,1.520498890099155398e+00,2.000000000000000000e+00
3.222195251546129846e+00,2.904266284857607072e+00,2.000000000000000000e+00
7.154108074442616649e-01,-1.629422328147981380e-01,1.000000000000000000e+00
4.091755050852860620e+00,3.064483856901594194e+00,2.000000000000000000e+00
2.010120667752552936e+00,1.983217422724540935e+00,2.000000000000000000e+00
2.073903142361414709e+00,-2.649056801495542235e+00,1.000000000000000000e+00
-5.282383913841920409e-01,-1.161246711206682436e+00,1.000000000000000000e+00
2.411218908743943956e+00,2.462006105079904916e+00,2.000000000000000000e+00
2.382820124136383111e+00,1.693896639141033722e+00,2.000000000000000000e+00
4.763959696824489054e-01,1.513890481558449741e+00,2.000000000000000000e+00
3.245142030547052858e+00,2.461398901063811540e+00,2.000000000000000000e+00
4.399307277596915533e+00,3.962986265430044064e+00,2.000000000000000000e+00
1.619230200896230321e-01,-7.967720970334641883e-01,1.000000000000000000e+00
1.643980275116588397e+00,-1.787378818860097418e+00,1.000000000000000000e+00
-7.161534725049049088e-01,-8.943355236475831749e-01,1.000000000000000000e+00
-7.403338681460370774e-01,-9.641534809995457866e-01,1.000000000000000000e+00
-1.884294289581250670e+00,1.738865253060184024e+00,1.000000000000000000e+00
-5.128012986787364724e-01,-1.399405598059587197e+00,1.000000000000000000e+00
1.902092492857843098e+00,2.933856975953322621e+00,2.000000000000000000e+00
1.757444261779177674e+00,1.537832397311451826e+00,2.000000000000000000e+00
9.401523228942281207e-01,1.414705774617083245e+00,2.000000000000000000e+00
-8.820926835400791921e-01,2.620184515540195491e+00,1.000000000000000000e+00
-8.885218756155733866e-01,7.093757636875035466e-01,1.000000000000000000e+00
6.623058532488934613e-01,8.715748698703107422e-01,2.000000000000000000e+00
1.282734017307703089e+00,1.380167172957516897e+00,1.000000000000000000e+00
2.761292840577113328e+00,2.047849934924917292e+00,2.000000000000000000e+00
1.403902422022069496e+00,1.223660182823195081e-01,1.000000000000000000e+00
1.805427099053334539e+00,2.167679215231938183e+00,2.000000000000000000e+00
-3.317643395163342168e-01,2.496252613868879866e+00,1.000000000000000000e+00
2.238185225248750854e+00,2.770056898013431024e+00,2.000000000000000000e+00
2.365036920910221774e+00,2.076679605419641472e+00,2.000000000000000000e+00
3.087968120263182570e+00,2.066511716578663727e+00,2.000000000000000000e+00
4.280357131603902410e-01,1.886812941071385641e+00,2.000000000000000000e+00
-5.417650147983395052e-03,9.556911611366141202e-01,1.000000000000000000e+00
1.323766564559879511e+00,-2.559497564581966200e-01,1.000000000000000000e+00
1.825959930035638612e+00,-4.536138051810061772e-02,1.000000000000000000e+00
1.996661758535088316e+00,2.461578760894158169e+00,2.000000000000000000e+00
3.142237775891877138e+00,3.124538614773520351e+00,2.000000000000000000e+00
2.097354721856301563e+00,3.282428326536238394e+00,2.000000000000000000e+00
-1.863178514436939937e+00,-8.621960029664365033e-01,1.000000000000000000e+00
2.175840685381644768e+00,6.048354042178420986e-01,2.000000000000000000e+00
2.350584035501873892e+00,2.128075463141751555e+00,2.000000000000000000e+00
2.300900592816518930e+00,1.608693578089157805e+00,1.000000000000000000e+00
3.238550700483879830e+00,2.833856251542486326e+00,2.000000000000000000e+00
-5.390526447148333844e-01,-4.679710271748683814e-01,1.000000000000000000e+00
-3.453250077827933751e-02,-1.086430215916864839e+00,1.000000000000000000e+00
4.329082000927818030e-01,1.375340569282715641e+00,1.000000000000000000e+00
1.418262360767516661e+00,1.389991339165477235e+00,2.000000000000000000e+00
1.316976850676772948e+00,7.280255713767751491e-01,2.000000000000000000e+00
6.732229340929063444e-01,5.599155706332987759e-01,2.000000000000000000e+00
-5.730023764655557406e-01,-2.402741434827195821e+00,1.000000000000000000e+00
-4.987863178952327559e-01,8.075109729699205818e-01,2.000000000000000000e+00
3.657856632336013547e+00,8.072780580314979915e-01,2.000000000000000000e+00
3.181239531284271727e-01,2.928332884706622785e+00,1.000000000000000000e+00
1.825082956436363313e+00,1.984353778490848264e+00,2.000000000000000000e+00
2.639293709294399548e+00,3.811184928428478891e+00,2.000000000000000000e+00
3.321325924052111467e-01,-1.358867744406090150e+00,1.000000000000000000e+00
7.879120197963296324e-01,1.955266106985369179e+00,2.000000000000000000e+00
2.423252473776712268e+00,2.284109861836859601e+00,2.000000000000000000e+00
2.086726763763927739e+00,3.283158066996199942e+00,2.000000000000000000e+00
1.759976927297115079e+00,-4.646839860218489604e-01,1.000000000000000000e+00
3.145400524766346351e+00,4.196340280092909936e+00,2.000000000000000000e+00
9.194858223339068548e-01,9.555266056146762832e-01,2.000000000000000000e+00
1.107639449932761089e+00,1.837125981514496686e+00,2.000000000000000000e+00
-6.401768752518693581e-04,2.104772191786549396e+00,1.000000000000000000e+00
-7.225344926159189551e-01,-2.634280450144052210e+00,1.000000000000000000e+00
-7.460615717766025945e-01,-3.072042509901877771e-01,2.000000000000000000e+00
2.787832086454966607e-01,-1.081066953473890813e+00,2.000000000000000000e+00
3.279986686164761966e-01,-1.630591671816796762e+00,1.000000000000000000e+00
-5.481859992488645750e-01,-1.608139241204685321e+00,1.000000000000000000e+00
8.298923589332435347e-01,2.881074302162049960e+00,1.000000000000000000e+00
1.847802091257961354e+00,1.209611874570462042e+00,2.000000000000000000e+00
-1.540547264671173200e-01,1.517396117703566638e+00,1.000000000000000000e+00
1.560321097037840610e-01,-8.613522347934915446e-02,1.000000000000000000e+00
2.782059957248543824e+00,2.583748361634364610e+00,2.000000000000000000e+00
-8.129012306000453769e-01,-4.888261809279067366e-02,1.000000000000000000e+00
-2.155338512217407632e-01,-3.618495021586192739e-01,1.000000000000000000e+00
2.732993120280854171e+00,2.420202148368123307e+00,2.000000000000000000e+00
5.795333258421049294e-01,2.807715004630024769e+00,1.000000000000000000e+00
1.879907111634919747e+00,1.126208498810792769e+00,2.000000000000000000e+00
-4.651426311428961680e-01,1.552104248387744745e+00,1.000000000000000000e+00
1.014131789972300357e+00,1.912767865566449732e+00,2.000000000000000000e+00
-6.605742631710374013e-01,-1.488443841361063003e+00,1.000000000000000000e+00
1.271155849177078911e+00,5.529747005468140797e-01,1.000000000000000000e+00
-1.111379329002030847e+00,-3.939646566413498308e-01,1.000000000000000000e+00
7.797324522764315091e-01,-1.051810961783564702e+00,1.000000000000000000e+00
3.335101656900633316e+00,2.253354094829577825e+00,2.000000000000000000e+00
1.105285806876886934e+00,9.175211236132199133e-01,2.000000000000000000e+00
2.996199188053602636e-01,7.942193566282773620e-01,1.000000000000000000e+00
2.092890874340463392e-01,1.120088049415036258e+00,1.000000000000000000e+00
7.369828048197801795e-02,-2.010051999817862534e+00,1.000000000000000000e+00
7.593230476716353872e-01,-5.274613682962936423e+00,1.000000000000000000e+00
-1.247777615334817014e+00,1.387755211840431824e-01,1.000000000000000000e+00
-9.117832142109288940e-01,1.404655278067789448e+00,1.000000000000000000e+00
1.747081172624134204e+00,1.820343073493410513e+00,2.000000000000000000e+00
-2.506068243126825523e-01,8.303633940482855191e-01,1.000000000000000000e+00
2.528681565506067042e+00,2.352976488379902698e+00,2.000000000000000000e+00
2.342420761757534997e+00,2.412473502373477352e+00,2.000000000000000000e+00
-5.778806524571716841e-01,-2.280020709249061639e+00,1.000000000000000000e+00
2.466142518080584267e+00,1.441340550850998881e+00,2.000000000000000000e+00
1.914609393903112355e+00,7.512771601446002201e-01,2.000000000000000000e+00
3.583903708374454489e+00,1.075925219460893700e+00,2.000000000000000000e+00
2.607892194877116765e+00,2.751982809716660761e+00,2.000000000000000000e+00
9.075772896979864262e-04,3.094674417909927810e-01,1.000000000000000000e+00
-1.398429278692848277e+00,-1.057203862895471858e+00,1.000000000000000000e+00
3.045069040983682029e+00,2.085424129741098032e+00,2.000000000000000000e+00
1.446227306931405554e+00,1.655802235230531494e+00,2.000000000000000000e+00
3.186605999199071171e+00,1.853405443569628330e+00,2.000000000000000000e+00
3.752965130246053299e-02,1.742498357917211749e+00,1.000000000000000000e+00
1.887909153044732058e+00,1.744190063000101265e+00,2.000000000000000000e+00
1.839750149468955209e+00,1.789489001578982608e+00,2.000000000000000000e+00
-6.708863890064727942e-01,-1.247185174469464863e+00,1.000000000000000000e+00
2.736032103702619178e-01,-7.298945892626367282e-01,1.000000000000000000e+00
-1.668757712772568791e+00,1.352345354572048741e-01,2.000000000000000000e+00
-5.675629264918458095e-01,-1.316164321736849496e+00,1.000000000000000000e+00
2.379739759845897196e-01,-3.506970640502453662e-01,1.000000000000000000e+00
-2.086854187954281792e-01,-8.117763461698803695e-01,1.000000000000000000e+00
-1.069111664850469490e+00,1.629446065503458163e+00,1.000000000000000000e+00
-8.770487423630677348e-01,-6.038441302620582013e-02,1.000000000000000000e+00
-1.311081174442720654e+00,2.143765643271128063e+00,1.000000000000000000e+00
3.309099847527020799e+00,3.017905461169155146e+00,2.000000000000000000e+00
-3.347786782569527053e-02,1.431805359513429909e+00,1.000000000000000000e+00
-4.201232847864332931e-01,-1.524817808074164116e+00,1.000000000000000000e+00
-1.745337016922011708e-01,-7.828954405147473539e-01,1.000000000000000000e+00
2.541500101370573805e+00,2.937466270598917628e+00,2.000000000000000000e+00
-1.293279944530043357e+00,1.924799127724958314e+00,1.000000000000000000e+00
3.424559408403194283e+00,2.308515285270961392e+00,2.000000000000000000e+00
1.559089363450317789e+00,-5.817635054755756485e-01,1.000000000000000000e+00
6.134431612820802071e-01,2.081586983113419720e+00,1.000000000000000000e+00
4.468379026214509553e-01,3.606655838798487057e+00,1.000000000000000000e+00
1.955490263363904857e+00,1.593267322539271502e+00,2.000000000000000000e+00
6.788803584983953421e-01,7.317442185473022054e-01,2.000000000000000000e+00
1.974105297944816595e+00,1.879292322134606730e+00,2.000000000000000000e+00
1.052623271356694534e+00,6.265873566091295643e-02,2.000000000000000000e+00
2.736481639864661197e+00,3.047039205826449049e+00,2.000000000000000000e+00
-3.355438392100269507e+00,6.888098912858856560e-01,1.000000000000000000e+00
1.155920806919410238e+00,1.679154110732177241e+00,2.000000000000000000e+00
-2.496360102628504551e-01,7.354537342881629636e-01,1.000000000000000000e+00
