feature1,feature2,class
-8.536504934477706641e-01,1.429330010314535659e+00,1.000000000000000000e+00
9.565485787564689257e-01,-5.192431280413448702e-01,1.000000000000000000e+00
5.644459034986397672e-01,2.765250746289140693e-01,1.000000000000000000e+00
-5.529717335875367068e-01,3.576945410119972690e-01,1.000000000000000000e+00
4.002945675747501042e+00,2.448255559599425979e+00,2.000000000000000000e+00
5.754586800014321213e+00,3.423741438948742832e+00,2.000000000000000000e+00
1.518933860038593986e+00,3.701600630620641930e+00,2.000000000000000000e+00
9.737230880981913028e-01,-4.785423894864043182e-01,1.000000000000000000e+00
2.482192178678412020e+00,1.948236527694102715e+00,2.000000000000000000e+00
1.821131361916516145e+00,1.575443714300077014e+00,1.000000000000000000e+00
2.639028407997150438e+00,3.646221332779874924e+00,2.000000000000000000e+00
1.218054004818612812e+00,3.660348573087087942e+00,2.000000000000000000e+00
1.514957500391402201e+00,3.091556652242670733e-01,1.000000000000000000e+00
-7.170165927953258134e-01,-3.363203904666827171e-01,1.000000000000000000e+00
-2.147152564470976355e+00,1.799706763822223055e+00,1.000000000000000000e+00
5.779471384718197768e-01,-1.870793174760160049e+00,1.000000000000000000e+00
-7.637989841765396859e-02,1.000052349540767826e+00,1.000000000000000000e+00
1.642298124184752295e+00,3.306330144673683247e+00,2.000000000000000000e+00
-5.219366508001100913e-01,-6.473477007919490323e-01,1.000000000000000000e+00
3.228943450437189000e+00,3.767326673013411842e+00,2.000000000000000000e+00
-3.134533357082660565e-01,-2.553178278775597665e+00,1.000000000000000000e+00
1.784316417000395560e+00,2.730581310366796188e+00,2.000000000000000000e+00
-1.721989355244186504e+00,1.446436718464695792e+00,1.000000000000000000e+00
2.932582661516649036e+00,1.721120469518143237e+00,2.000000000000000000e+00
-1.307872585666005394e+00,1.728780331112799162e+00,1.000000000000000000e+00
5.535415391261086171e+00,2.487990229950987953e+00,2.000000000000000000e+00
2.889123000693870846e+00,2.731304277096540112e+00,2.000000000000000000e+00
1.242138749028597333e+00,2.356923950239632859e+00,2.000000000000000000e+00
-1.194341863763237033e+00,-1.233718613954368354e-01,1.000000000000000000e+00
4.366865505223760380e-01,-2.460105310579703719e+00,1.000000000000000000e+00
-9.569630542804773432e-01,9.897152715723533944e-01,1.000000000000000000e+00
-7.896577603841510307e-01,8.001795177874581055e-01,1.000000000000000000e+00
-2.006913906374379886e-01,-2.883712204084882824e+00,1.000000000000000000e+00
5.446995431263234266e+00,4.491074228008768543e+00,2.000000000000000000e+00
-1.921077190763267994e+00,-5.315141995988046375e-01,1.000000000000000000e+00
-4.460989886105441449e-01,-1.682622338353300523e-02,1.000000000000000000e+00
5.305695135798978335e+00,2.658548065903592494e+00,2.000000000000000000e+00
4.535487541057342753e+00,3.054586326530011497e+00,2.000000000000000000e+00
-8.185235598254496370e-02,-8.251673930076736108e-02,1.000000000000000000e+00
5.258689613364222026e+00,2.234905757145020821e+00,2.000000000000000000e+00
-1.519114136498683099e+00,-3.368124527257321810e-01,1.000000000000000000e+00
4.064058810042509684e+00,1.617769381189469113e+00,2.000000000000000000e+00
3.851774547059099163e-01,3.506096991781093131e+00,2.000000000000000000e+00
2.378028614587308354e-01,2.835905802875717252e-01,1.000000000000000000e+00
2.200294660875639075e+00,3.370132024900198142e-01,1.000000000000000000e+00
1.164353659680039677e+00,4.292212692245008121e+00,2.000000000000000000e+00
-7.891477892985501175e-01,3.262216289270288172e+00,1.000000000000000000e+00
2.376067977524484398e+00,2.220666921379227610e+00,2.000000000000000000e+00
4.548345719435594958e+00,3.118350521808933795e+00,2.000000000000000000e+00
-2.169464090529933387e-01,2.714700271883789373e+00,2.000000000000000000e+00
3.633811626047140031e+00,3.628120779996499401e+00,2.000000000000000000e+00
3.689695440879937616e-01,-1.922998914255170000e+00,1.000000000000000000e+00
4.282848508775682461e+00,2.890725230028881931e+00,2.000000000000000000e+00
2.354577239511879139e+00,2.480186624784736171e+00,2.000000000000000000e+00
2.024684578006945568e+00,2.333843219257239809e+00,2.000000000000000000e+00
-1.483886568204087375e+00,-1.825128546452246425e+00,1.000000000000000000e+00
-2.766617947029195723e-01,7.040600623290262927e-01,1.000000000000000000e+00
4.349156338903813257e+00,3.155871879285081061e+00,2.000000000000000000e+00
3.376001211816864966e+00,2.843473357293320625e+00,2.000000000000000000e+00
-1.542904689254180006e+00,7.695407130468369210e-03,1.000000000000000000e+00
2.001374570886595095e+00,3.728046179477709554e+00,2.000000000000000000e+00
-2.748009836676246209e-01,3.003904281173067403e+00,1.000000000000000000e+00
1.172385926655756583e+00,-1.319050875228360065e+00,1.000000000000000000e+00
-1.172280267279700139e+00,-1.223997763140280970e+00,1.000000000000000000e+00
8.485531746116636853e-02,3.556315170955558269e+00,2.000000000000000000e+00
-8.854853993550801938e-01,3.345785740728148383e+00,1.000000000000000000e+00
-1.011495074656520027e-01,1.913343771535178650e+00,1.000000000000000000e+00
4.562556268517511171e+00,4.323802110436366419e+00,2.000000000000000000e+00
2.019736610370181040e+00,1.673719439723881264e+00,1.000000000000000000e+00
-1.121656609216461348e-01,6.661313435359235147e-01,1.000000000000000000e+00
-1.001623620563144357e+00,1.200434949337657459e-01,1.000000000000000000e+00
1.853173868889023579e+00,1.809226393475275030e+00,2.000000000000000000e+00
2.904663198126135049e-01,1.760982473754123312e+00,1.000000000000000000e+00
7.382361075942538431e-01,-2.425978843022024378e+00,1.000000000000000000e+00
2.055442399705633250e+00,1.393136269898100243e+00,2.000000000000000000e+00
-1.460984940453415648e+00,1.100662713032029005e+00,1.000000000000000000e+00
4.514142522030676119e+00,3.489786862193801298e+00,2.000000000000000000e+00
2.419251585056499732e+00,3.295282222918967108e+00,2.000000000000000000e+00
3.604876309730143280e+00,4.888958513755899737e+00,2.000000000000000000e+00
8.320317457517987236e-01,3.188636566211372259e+00,2.000000000000000000e+00
2.014294104620139247e+00,4.025003870656524541e+00,2.000000000000000000e+00
3.001550669876955180e+00,4.014100193261945115e+00,2.000000000000000000e+00
2.103503751256582621e+00,5.113073043191582179e-02,1.000000000000000000e+00
2.929014735582182727e+00,4.069977402002428413e+00,2.000000000000000000e+00
3.695209024223345295e+00,1.687320609079471456e+00,2.000000000000000000e+00
5.427442219198989060e-01,-1.161608253323063833e+00,1.000000000000000000e+00
3.397227078486293017e+00,3.142313434151092100e+00,2.000000000000000000e+00
-7.970612305528704811e-01,-1.725210446162008138e+00,1.000000000000000000e+00
1.618195426541629844e+00,1.433383497933460760e+00,1.000000000000000000e+00
4.530205776890254832e+00,2.382721697606863032e+00,2.000000000000000000e+00
4.068448760250656271e+00,2.385226713657331299e+00,2.000000000000000000e+00
-5.175834572407885803e-01,5.274743107250819962e-01,1.000000000000000000e+00
1.240401346666533157e-02,9.026955824671373252e-01,1.000000000000000000e+00
2.973677803847829537e+00,2.488077595429676325e+00,2.000000000000000000e+00
5.015998928150852798e+00,3.041101343844208049e+00,2.000000000000000000e+00
3.868831860620011165e-01,3.066039176546345058e+00,1.000000000000000000e+00
1.949614092192418990e+00,2.529450905823583451e+00,2.000000000000000000e+00
1.654062094960860652e+00,1.641657910924760433e+00,2.000000000000000000e+00
1.748524408059246138e+00,7.738887360039929941e-01,1.000000000000000000e+00
1.910905890141983310e+00,2.247414199346049912e+00,2.000000000000000000e+00
8.357853530374135254e-01,4.205293993919994477e+00,2.000000000000000000e+00
-3.723243148197268870e-01,4.630995877310520870e-01,1.000000000000000000e+00
3.163401687951664432e+00,2.523171202074067754e+00,2.000000000000000000e+00
4.984833357119361708e+00,3.404703060343714061e+00,2.000000000000000000e+00
1.813486448670045936e+00,-2.216488241192204445e+00,1.000000000000000000e+00
3.696125096044466929e+00,2.189184869993477278e+00,2.000000000000000000e+00
-2.656183952435489659e-01,1.635859025491863683e+00,1.000000000000000000e+00
2.903017437781834076e+00,3.481667808218104732e+00,2.000000000000000000e+00
-7.920402924624343477e-01,6.184455214540837131e-01,1.000000000000000000e+00
1.117466011178757546e+00,3.223271857574621091e+00,2.000000000000000000e+00
-3.073497464764861700e-02,1.230156024824019811e-01,1.000000000000000000e+00
1.392121744722481180e+00,2.591991891052649599e+00,2.000000000000000000e+00
2.817293026320571325e+00,1.325923948671449581e+00,2.000000000000000000e+00
-2.532060123807080010e-01,1.865578019711834901e-01,1.000000000000000000e+00
8.643217767733899493e-01,-1.670307346180296637e+00,1.000000000000000000e+00
-9.952071302114524620e-01,1.137717721281452238e-01,1.000000000000000000e+00
-1.055254530891285958e+00,-1.260718240177290062e+00,1.000000000000000000e+00
-1.838477318075976419e-01,2.083234553928048349e+00,1.000000000000000000e+00
5.996286420546947937e-01,-5.432355892629904710e-03,1.000000000000000000e+00
3.169490285249182637e+00,3.560332341281371438e+00,2.000000000000000000e+00
1.453602993940123378e+00,2.797626989300201927e+00,2.000000000000000000e+00
3.087492125805216814e-01,1.014919954810488134e+00,1.000000000000000000e+00
4.345941313772657466e+00,3.294161496537416856e+00,2.000000000000000000e+00
3.981272499405531740e+00,3.641300345889462164e+00,2.000000000000000000e+00
1.676202383030072518e+00,2.085780826432463542e+00,2.000000000000000000e+00
4.679203272848219797e+00,2.477004590550345942e+00,2.000000000000000000e+00
4.220324048730505595e+00,2.918313320313911774e+00,2.000000000000000000e+00
-2.718780197103632390e-01,3.745666186853582769e+00,1.000000000000000000e+00
3.336933455900794598e+00,1.164461410110087192e+00,2.000000000000000000e+00
-2.135123530265288672e+00,2.564245266432950476e+00,1.000000000000000000e+00
4.741067089761863862e+00,3.379407532311232032e+00,2.000000000000000000e+00
-9.549626740283312376e-01,-5.632429375818495121e-01,1.000000000000000000e+00
3.468940745507603118e+00,3.051118251638067491e+00,2.000000000000000000e+00
2.403881381128667449e+00,9.343135141266518673e-01,2.000000000000000000e+00
-1.158481710671848797e+00,-2.654051834597330295e+00,1.000000000000000000e+00
3.499206567078089414e+00,2.962514746847410674e+00,2.000000000000000000e+00
4.018259365262815130e-01,1.117037580666146113e+00,2.000000000000000000e+00
2.608123205146862578e+00,2.263500778984822048e+00,2.000000000000000000e+00
1.153148031141019825e+00,6.212743838501605387e-01,1.000000000000000000e+00
4.142327499605938712e+00,1.876864806738385294e+00,2.000000000000000000e+00
1.847629132456767020e-01,2.607402025648419830e+00,1.000000000000000000e+00
3.071620733534999648e+00,2.355459509797504403e+00,2.000000000000000000e+00
3.541793480079025613e+00,1.580182340797777973e+00,2.000000000000000000e+00
3.372343822955990778e+00,4.312855772915400898e+00,2.000000000000000000e+00
6.005335769778578081e-01,-4.853177222905836752e-01,1.000000000000000000e+00
-1.440568190329113707e-01,-7.078432403134277129e-01,1.000000000000000000e+00
7.435454060905621887e-01,1.752826349376627180e+00,2.000000000000000000e+00
3.152168072893633433e+00,3.842124878626100859e+00,2.000000000000000000e+00
4.024421550555631555e+00,4.672996904232343596e+00,2.000000000000000000e+00
2.101479633812695980e+00,3.785920939273057950e+00,2.000000000000000000e+00
3.823490791284954948e+00,4.367940768028610421e+00,2.000000000000000000e+00
4.882641098202121555e+00,4.026090506316574391e+00,2.000000000000000000e+00
1.738579266370717802e-01,-1.526480257660325079e-01,1.000000000000000000e+00
2.411628389215366042e+00,4.117610996153167058e+00,2.000000000000000000e+00
1.483910726690294002e+00,1.995770791411387357e+00,2.000000000000000000e+00
-8.006311547216591329e-01,-1.284855716817626448e+00,1.000000000000000000e+00
1.894793923111994793e+00,3.333494181017429003e+00,2.000000000000000000e+00
2.805995563451128549e-01,1.108839312528305365e+00,1.000000000000000000e+00
-1.425256995823852568e+00,2.249631966177376985e-01,1.000000000000000000e+00
4.615454100273526095e+00,2.620053255653978841e+00,2.000000000000000000e+00
-3.424064640038858992e-02,-5.566948544487705375e-01,1.000000000000000000e+00
-3.441869201328369710e-01,2.419491736069237398e+00,1.000000000000000000e+00
2.648353664814060426e-01,-7.227433636700313253e-03,1.000000000000000000e+00
2.584891794852751445e+00,1.674102662898079963e+00,2.000000000000000000e+00
3.110837309580360976e+00,2.463070506100752510e+00,2.000000000000000000e+00
2.680083371265922221e+00,2.142495527346644835e+00,2.000000000000000000e+00
-7.571287824850048143e-01,-6.426591013655788553e-02,1.000000000000000000e+00
5.212615616409143726e+00,4.291378300166608817e+00,2.000000000000000000e+00
5.696871630534794395e-01,1.170084892918348718e+00,1.000000000000000000e+00
3.986522910990098811e+00,3.963384925587227325e+00,2.000000000000000000e+00
2.004228587380846527e+00,1.772037685686103092e+00,2.000000000000000000e+00
1.744472601620715713e-01,7.914563740194122676e-01,1.000000000000000000e+00
5.065519906780635573e-01,-6.980566987910190591e-01,1.000000000000000000e+00
1.281309368846167418e+00,1.702115256228249329e+00,1.000000000000000000e+00
2.812659286059663977e+00,3.125572278244898250e+00,2.000000000000000000e+00
7.508357655807474940e-01,9.927544679250734916e-01,1.000000000000000000e+00
1.677569449726511230e+00,-1.244226650876511853e+00,1.000000000000000000e+00
-1.877044535041027529e-01,-2.820381034671598730e+00,1.000000000000000000e+00
4.792737975729292721e+00,1.948815254244950168e+00,2.000000000000000000e+00
-5.271406208501641100e-01,6.333914830220515046e-01,1.000000000000000000e+00
2.862196068785670011e+00,3.206335087262160322e+00,2.000000000000000000e+00
-8.435992108014327417e-01,9.388979401391490676e-01,1.000000000000000000e+00
5.899830798362090789e+00,3.483713399619692286e+00,2.000000000000000000e+00
3.791106387859221716e+00,3.448385389422389480e+00,2.000000000000000000e+00
2.134886643304168885e+00,3.594839604659542331e+00,2.000000000000000000e+00
-6.707660802281799339e-02,-4.022194823124917162e-01,1.000000000000000000e+00
3.097618346176787885e+00,2.473003390020594772e+00,2.000000000000000000e+00
7.849975459095919206e-01,2.350564106827311317e+00,1.000000000000000000e+00
1.266911382464687819e+00,3.596228650031991325e+00,2.000000000000000000e+00
7.782884874355565641e-01,2.960241613950083672e-01,1.000000000000000000e+00
2.453215770197830103e+00,2.987504746298236036e+00,2.000000000000000000e+00
1.478766397562249590e+00,-8.060360416448821841e-01,1.000000000000000000e+00
-1.281728081882972159e+00,3.973411357647474440e-01,1.000000000000000000e+00
2.795734991819543769e+00,5.141121159943460306e+00,2.000000000000000000e+00
1.598812958986844501e+00,4.043147200858077106e+00,2.000000000000000000e+00
-8.440799677696955161e-01,-8.168251547909046728e-01,1.000000000000000000e+00
4.639649096580332532e+00,2.315120124947400715e+00,2.000000000000000000e+00
8.111427185039173926e-01,-1.664197058836783816e-01,1.000000000000000000e+00
4.310705598824701390e+00,3.907944343744836679e+00,2.000000000000000000e+00
4.781522262126699729e+00,3.471725725528776785e+00,2.000000000000000000e+00
-4.226600283268279190e-01,-1.460245081724020233e+00,1.000000000000000000e+00
9.784033450358353701e-01,1.691427452889742999e-01,1.000000000000000000e+00
4.571991139087234757e+00,2.338424742102099607e+00,2.000000000000000000e+00
1.817423904753746322e-01,-2.380191857270583355e+00,1.000000000000000000e+00
4.433099920788866832e+00,3.055985488002336936e+00,2.000000000000000000e+00
-7.981880659508151510e-01,-1.758409534220054526e+00,1.000000000000000000e+00
1.330171380937900993e+00,1.177449797807565091e+00,1.000000000000000000e+00
-1.215658024461441444e+00,-1.873009847351828405e+00,1.000000000000000000e+00
4.179273988978204457e+00,3.258039465266959755e+00,2.000000000000000000e+00
-6.221792408075477870e-02,1.717257158083487223e+00,1.000000000000000000e+00
2.554754628515288672e+00,3.281277218266263951e+00,2.000000000000000000e+00
3.951722990186564477e+00,2.883528001825344855e+00,2.000000000000000000e+00
-2.357593799247658106e-01,2.270378367618643090e+00,1.000000000000000000e+00
1.431263163510152481e+00,3.644502539605763425e-01,1.000000000000000000e+00
-1.656183838802952835e+00,-2.399821170368775791e-01,1.000000000000000000e+00
3.459712346864961763e+00,2.916671272581765173e+00,2.000000000000000000e+00
1.291645959147001976e+00,-8.575586399548754679e-01,1.000000000000000000e+00
-3.726199963674939331e-01,7.323280008908692462e-01,1.000000000000000000e+00
4.021892660329805302e+00,1.677920812730264277e+00,2.000000000000000000e+00
-6.521478372928156408e-02,2.621494334160126893e+00,1.000000000000000000e+00
2.350771015169554889e+00,2.739585009615389755e+00,2.000000000000000000e+00
4.355371764273279211e-01,3.907997147731983922e+00,2.000000000000000000e+00
2.967060251787022818e+00,2.266270548071495750e+00,2.000000000000000000e+00
2.124365820414968020e+00,2.543106093613802354e+00,2.000000000000000000e+00
4.679791991609934421e+00,4.512574814944204427e+00,2.000000000000000000e+00
1.498036131592483500e+00,2.770202247941168761e+00,2.000000000000000000e+00
-7.177671806489241968e-01,2.838061513909787337e+00,1.000000000000000000e+00
-1.372309013330891059e+00,2.346367276217632636e+00,1.000000000000000000e+00
3.176796573044304850e+00,3.258231804143520982e+00,2.000000000000000000e+00
1.046158482959929747e+00,2.346960405985066167e+00,2.000000000000000000e+00
2.078812218683289359e+00,2.777865299691169909e+00,2.000000000000000000e+00
-3.013390996577396841e+00,2.466317287499894206e+00,1.000000000000000000e+00
1.777105263284059378e+00,3.213406823154191461e+00,2.000000000000000000e+00
-6.091391521885197724e-01,3.557603221005762872e+00,1.000000000000000000e+00
-8.885850328110324325e-02,8.451921341644182961e-01,1.000000000000000000e+00
1.956893500682465037e+00,-4.135687268858535826e-02,1.000000000000000000e+00
1.157381462034067665e+00,2.468165547675471139e+00,2.000000000000000000e+00
-8.071567597118566306e-01,1.161995048738961200e+00,1.000000000000000000e+00
-3.949978790467486012e-01,-1.143910391101740309e+00,1.000000000000000000e+00
2.805160399664228699e+00,4.076989390737431940e+00,2.000000000000000000e+00
-1.418997484045790181e+00,2.166890992364923357e-02,1.000000000000000000e+00
-5.466925564383307012e-01,2.322816452272696175e+00,1.000000000000000000e+00
-1.360106448127223144e+00,2.578527427291496643e+00,1.000000000000000000e+00
-6.689766416704104879e-01,2.547679237953988540e+00,1.000000000000000000e+00
-6.197660734878746025e-02,4.866075454481123552e-01,1.000000000000000000e+00
2.960842171473326623e+00,3.248373094216774337e+00,2.000000000000000000e+00
4.813130597845627356e+00,2.484507691174905553e+00,2.000000000000000000e+00
-9.723050276954910975e-01,6.091050311568187992e-01,1.000000000000000000e+00
4.196265596080203331e+00,3.745044319856545734e+00,2.000000000000000000e+00
-4.844913625957341097e-01,-2.655675225756048974e+00,1.000000000000000000e+00
4.134902981227630114e+00,1.683719527021479090e+00,2.000000000000000000e+00
2.300744532895807382e+00,4.102951606439406262e+00,2.000000000000000000e+00
5.918494127500828483e-01,2.926817436899241009e+00,2.000000000000000000e+00
4.447029284342849387e+00,3.810725758736177138e+00,2.000000000000000000e+00
3.255842519028331772e+00,2.793317502991835788e+00,2.000000000000000000e+00
3.232382845640679125e+00,2.640135901427325571e+00,2.000000000000000000e+00
-4.735614973157092900e-02,-6.271994295373271022e-01,1.000000000000000000e+00
2.781320047600673195e+00,3.559185531561146920e+00,2.000000000000000000e+00
-1.114197804373266099e+00,1.077514370128479948e+00,1.000000000000000000e+00
-7.238683034838927499e-01,9.419873235483821050e-01,1.000000000000000000e+00
2.502898031446244786e+00,4.084301532118963962e+00,2.000000000000000000e+00
1.994030815790135636e+00,2.351037639047881100e+00,2.000000000000000000e+00
-2.458255674512887623e+00,-7.435470383747498913e-01,1.000000000000000000e+00
4.059114346687819008e+00,3.835280418790792734e+00,2.000000000000000000e+00
3.740823592658371499e+00,2.812319205848123893e+00,2.000000000000000000e+00
2.618476843622964179e+00,2.935735510159418471e+00,2.000000000000000000e+00
-1.263560872958281678e+00,3.475304173468263258e+00,2.000000000000000000e+00
3.121919764175880463e+00,4.006181015238021281e+00,2.000000000000000000e+00
6.230902776839466028e+00,3.281299639891281039e+00,2.000000000000000000e+00
2.675414805407054786e+00,3.100849494315188970e+00,2.000000000000000000e+00
1.306452943477940831e+00,3.034026473534990220e+00,2.000000000000000000e+00
-2.246386296670578986e+00,2.525247669011823959e+00,1.000000000000000000e+00
-4.898704741503772664e-01,1.324447319097104669e+00,1.000000000000000000e+00
2.832032333628524245e+00,2.657459418742377011e+00,2.000000000000000000e+00
1.102035854629773937e+00,-8.765112303290037987e-01,1.000000000000000000e+00
-1.283961947643486035e+00,-1.057578332153099598e+00,1.000000000000000000e+00
3.988924785799807804e+00,3.252607226103843452e+00,2.000000000000000000e+00
8.176170987342792351e-01,1.309887573313085252e+00,1.000000000000000000e+00
2.245747010217421735e+00,4.884700233364783983e+00,2.000000000000000000e+00
3.206319576388992676e+00,3.116108405029747619e+00,2.000000000000000000e+00
3.724014987425870338e+00,3.517096758724106653e+00,2.000000000000000000e+00
3.103452590533061883e+00,3.609843591037326771e+00,2.000000000000000000e+00
4.427604766739294817e+00,2.947282313225562334e+00,2.000000000000000000e+00
1.674421568516434589e-01,-1.419390920792761079e+00,1.000000000000000000e+00
-1.129081017766788042e+00,2.290894125671934844e+00,1.000000000000000000e+00
-1.724148583106619670e+00,2.561146035751806327e+00,1.000000000000000000e+00
6.281115567898645224e+00,3.166748554488164835e+00,2.000000000000000000e+00
-1.184524818969856952e+00,6.640231796426919741e-01,1.000000000000000000e+00
7.891221939324367662e-01,1.902455420018288879e-01,1.000000000000000000e+00
-4.207559922237538164e-01,-2.649108328109889277e-01,1.000000000000000000e+00
-5.704144318138214542e-01,-1.236113550458333821e+00,1.000000000000000000e+00
-1.827138528239214965e+00,8.071593280597493258e-01,1.000000000000000000e+00
-4.105323312323146401e-01,1.757872900587664766e+00,1.000000000000000000e+00
-5.789223255045479188e-01,1.438122784777674079e+00,1.000000000000000000e+00
-9.659489952574297211e-01,-1.254712531057680380e-01,1.000000000000000000e+00
-4.761563014821670881e-01,8.243238343504840637e-01,1.000000000000000000e+00
3.109375618417208997e+00,3.913845429842002677e+00,2.000000000000000000e+00
-5.531830223069031938e-01,3.969194809265947477e+00,2.000000000000000000e+00
-6.499821256662033919e-01,-2.240531534287801552e-01,1.000000000000000000e+00
2.136436373002848832e+00,5.671511063085025839e+00,2.000000000000000000e+00
5.715244814119851968e-01,-2.779572619842420877e+00,1.000000000000000000e+00
-3.627824004725848650e-01,-2.294185812680839653e+00,1.000000000000000000e+00
5.179275672599054303e+00,2.753807279941638431e+00,2.000000000000000000e+00
1.754534227541164171e+00,3.009412975675399338e+00,2.000000000000000000e+00
8.135287379025855081e-01,1.878202454423581802e+00,1.000000000000000000e+00
1.481715850752598707e+00,3.913702336516834190e+00,2.000000000000000000e+00
1.909271226327627469e+00,1.486758808864789838e+00,2.000000000000000000e+00
4.689348227694120297e+00,1.598040528206571498e+00,2.000000000000000000e+00
4.991018074166603813e-01,-1.951672155837149036e+00,1.000000000000000000e+00
4.621027051438608702e+00,1.249711883975624938e+00,2.000000000000000000e+00
-5.316024990204518685e-01,-5.479140354201356145e-01,1.000000000000000000e+00
3.330326543551120344e-01,-3.139531474992098281e-01,1.000000000000000000e+00
-9.066803878830339558e-01,-1.249122874212727607e+00,1.000000000000000000e+00
3.661488136887819156e+00,2.677034291988417358e+00,2.000000000000000000e+00
-1.521693647415151451e+00,8.171987983296064018e-01,1.000000000000000000e+00
2.770908751535482661e+00,3.767297765646482333e+00,2.000000000000000000e+00
-5.800349715178262366e-01,-1.481718998320744884e-01,1.000000000000000000e+00
-2.432562314958603089e+00,-6.566679305475855433e-01,1.000000000000000000e+00
5.133058789068583927e+00,2.453644211471811332e+00,2.000000000000000000e+00
1.071164339985003711e+00,-1.469288053413364326e+00,1.000000000000000000e+00
9.061822943117445739e-01,-6.052979330590506635e-01,1.000000000000000000e+00
1.827627886058544593e-01,1.896714413416180856e+00,1.000000000000000000e+00
-1.191476135379533563e+00,2.553183845737064805e-01,1.000000000000000000e+00
2.649089837235285572e+00,2.734442857567803475e+00,2.000000000000000000e+00
1.831912050643073275e+00,2.130879157661302870e+00,2.000000000000000000e+00
-1.412189193555550171e+00,3.332029788522987701e-01,1.000000000000000000e+00
-2.574543549606599369e-01,1.661904161003650016e-01,1.000000000000000000e+00
-2.920365054127223026e+00,1.090045754465240213e+00,1.000000000000000000e+00
5.015788791634286703e+00,2.897457377618275487e+00,2.000000000000000000e+00
-2.358562836639022109e-01,2.770261125236409550e-01,1.000000000000000000e+00
1.116896376615982289e+00,2.821803404684498862e+00,2.000000000000000000e+00
3.950157574212672440e+00,5.240580730038676194e+00,2.000000000000000000e+00
3.398955506294974782e+00,2.258111013914532172e+00,2.000000000000000000e+00
-2.885138592990055262e-01,-1.113441095528232117e+00,1.000000000000000000e+00
2.212191736784463181e-01,1.101645349373729488e+00,1.000000000000000000e+00
-8.939207103336493931e-01,3.576437744475318148e-01,1.000000000000000000e+00
7.836384367393662842e-01,-5.052181666747678213e-01,1.000000000000000000e+00
-2.285714297004687867e-01,9.170558660682120999e-01,1.000000000000000000e+00
3.448902627530845422e-01,2.774403740372070271e+00,2.000000000000000000e+00
1.298407554771769723e+00,-4.897424350966543827e-01,1.000000000000000000e+00
1.521415196707939010e+00,9.173894809215699109e-01,1.000000000000000000e+00
-5.649058228931260750e-01,-5.013567765990469827e-01,1.000000000000000000e+00
2.248343441886634153e+00,2.612735633661441348e+00,2.000000000000000000e+00
3.429138485537774894e-01,-3.162862759761028153e-01,1.000000000000000000e+00
1.692840898942719940e+00,3.581439782865054156e+00,2.000000000000000000e+00
3.300553349817735710e-02,-1.862996714061169845e+00,1.000000000000000000e+00
4.941447353568418244e+00,3.272161238518442872e+00,2.000000000000000000e+00
4.584789368860034742e+00,3.411990766465302194e+00,2.000000000000000000e+00
2.328657617610442987e+00,1.327521314768322247e+00,2.000000000000000000e+00
2.554402461902729904e+00,-1.123856682073613777e+00,1.000000000000000000e+00
9.556412611164545323e-01,-1.201089870612806143e+00,1.000000000000000000e+00
3.924540420807002494e+00,3.025537877897906736e+00,2.000000000000000000e+00
1.418156084810559547e-01,-1.274264971859401907e+00,1.000000000000000000e+00
-2.398151407394166490e-01,-1.950694691526867031e+00,1.000000000000000000e+00
4.269821762965616330e+00,3.027954241265063740e+00,2.000000000000000000e+00
1.350467553361887507e+00,2.285044160437715632e+00,2.000000000000000000e+00
1.439151425700968545e-01,2.666557383470998133e+00,2.000000000000000000e+00
-1.049138383277867514e-01,3.314183716529443546e-01,1.000000000000000000e+00
4.825581232028344658e+00,2.697346374744966635e+00,2.000000000000000000e+00
5.648075991911819749e+00,1.144727668885137550e+00,2.000000000000000000e+00
7.805392194582853049e-01,-1.830405675291355116e+00,1.000000000000000000e+00
2.359534853408656652e+00,2.157304631337382261e+00,2.000000000000000000e+00
5.033541325042786063e+00,1.086196370987287940e+00,2.000000000000000000e+00
9.689607666190465096e-01,7.446327780381605255e-01,1.000000000000000000e+00
2.495026752959390137e+00,2.978484867816832082e+00,2.000000000000000000e+00
4.108776691823443628e-01,-2.612818780054952494e+00,1.000000000000000000e+00
1.326093786518147688e-01,4.464294680215608935e+00,2.000000000000000000e+00
1.361837827553119995e+00,2.368739498414766054e+00,2.000000000000000000e+00
5.874781740122759777e-01,8.857933122342009913e-01,1.000000000000000000e+00
1.200840457005529771e-01,3.329253251069011821e+00,2.000000000000000000e+00
4.592998202026190024e-01,1.335243866244342881e+00,1.000000000000000000e+00
8.113054394682645692e-03,1.613335269360662183e+00,1.000000000000000000e+00
8.469494043459135924e-01,1.212597504996996589e+00,1.000000000000000000e+00
-8.841659321488032353e-01,2.896086107653525588e+00,1.000000000000000000e+00
1.773577163510608345e+00,2.832362756821273919e+00,2.000000000000000000e+00
-8.071069781720952019e-01,-3.046049244995750360e+00,1.000000000000000000e+00
1.939291845595796371e+00,3.531813995575128762e-01,1.000000000000000000e+00
1.937809285486882915e+00,2.450057694174440304e+00,2.000000000000000000e+00
1.690794084039291434e+00,3.608579324673385713e+00,2.000000000000000000e+00
3.640223148826819966e-01,1.168571347832879415e+00,2.000000000000000000e+00
3.549309813439547323e+00,1.370835489766873305e+00,2.000000000000000000e+00
3.206282979000977917e+00,3.027554375233382000e+00,2.000000000000000000e+00
3.127329951646835582e+00,3.572767552596952889e+00,2.000000000000000000e+00
